,qzGroup,Key_word,E,I,T,F,MBTI_result
1987,14437,"['표현적', '창의적', '개방성', '추상적', '감성적', '열성적', '유연성', '허용적']",2,0,0,2,EF
1988,14438,"['허용적', '현실적', '개방성', '구체적', '경험적', '논리적', '행동안정성', '감성적']",0,0,1,2,err
1989,14438,"['허용적', '현실적', '개방성', '구체적', '경험적', '논리적', '행동안정성', '감성적']",0,0,1,2,err
1990,14438,"['허용적', '현실적', '개방성', '구체적', '경험적', '논리적', '행동안정성', '감성적']",0,0,1,2,err
1991,14439,"['열성적', '구체적', '개방성', '이상적', '허용적', '유연성', '창의적', '표현적']",2,0,0,1,EF
1992,14439,"['열성적', '구체적', '개방성', '이상적', '허용적', '유연성', '창의적', '표현적']",2,0,0,1,EF
1993,14439,"['열성적', '구체적', '개방성', '이상적', '허용적', '유연성', '창의적', '표현적']",2,0,0,1,EF
1994,14440,"['행동안정성', '정적', '정서적', '허용적', '보유적', '목표지향성', '창의적', '이성적']",0,2,1,2,IF
1995,14440,"['행동안정성', '정적', '정서적', '허용적', '보유적', '목표지향성', '창의적', '이성적']",0,2,1,2,IF
1996,14440,"['행동안정성', '정적', '정서적', '허용적', '보유적', '목표지향성', '창의적', '이성적']",0,2,1,2,IF
1997,14443,"['현실적', '목표지향성', '능동적', '표현적', '유연성', '계획적', '열성적', '허용적']",3,0,0,1,EF
1998,14443,"['현실적', '목표지향성', '능동적', '표현적', '유연성', '계획적', '열성적', '허용적']",3,0,0,1,EF
1999,14443,"['현실적', '목표지향성', '능동적', '표현적', '유연성', '계획적', '열성적', '허용적']",3,0,0,1,EF
2000,14444,"['구체적', '논리적', '이성적', '현실적', '목표지향성', '자발성', '능동적', '보유적']",1,1,2,0,err
2001,14444,"['구체적', '논리적', '이성적', '현실적', '목표지향성', '자발성', '능동적', '보유적']",1,1,2,0,err
2002,14444,"['구체적', '논리적', '이성적', '현실적', '목표지향성', '자발성', '능동적', '보유적']",1,1,2,0,err
2003,14445,"['열성적', '이성적', '표현적', '정서적', '능동적', '창의적', '허용적', '목표지향성']",3,0,1,2,EF
2004,14445,"['열성적', '이성적', '표현적', '정서적', '능동적', '창의적', '허용적', '목표지향성']",3,0,1,2,EF
2005,14445,"['열성적', '이성적', '표현적', '정서적', '능동적', '창의적', '허용적', '목표지향성']",3,0,1,2,EF
2006,14454,"['감성적', '경험적', '계획적', '열성적', '표현적', '창의적', '정서적', '허용적']",2,0,0,3,EF
2007,14454,"['감성적', '경험적', '계획적', '열성적', '표현적', '창의적', '정서적', '허용적']",2,0,0,3,EF
2008,14454,"['감성적', '경험적', '계획적', '열성적', '표현적', '창의적', '정서적', '허용적']",2,0,0,3,EF
2009,14456,"['열성적', '표현적', '유연성', '능동적', '계획적', '경험적', '개방성', '논리적']",3,0,1,0,ET
2010,14456,"['열성적', '표현적', '유연성', '능동적', '계획적', '경험적', '개방성', '논리적']",3,0,1,0,ET
2011,14456,"['열성적', '표현적', '유연성', '능동적', '계획적', '경험적', '개방성', '논리적']",3,0,1,0,ET
2012,14457,"['보유적', '논리적', '이성적', '능동적', '현실적', '경험적', '유연성', '목표지향성']",1,1,2,0,err
2013,14457,"['보유적', '논리적', '이성적', '능동적', '현실적', '경험적', '유연성', '목표지향성']",1,1,2,0,err
2014,14457,"['보유적', '논리적', '이성적', '능동적', '현실적', '경험적', '유연성', '목표지향성']",1,1,2,0,err
2015,14460,"['표현적', '목표지향성', '능동적', '열성적', '구체적', '창의적', '이상적', '논리적']",3,0,1,0,ET
2016,14460,"['표현적', '목표지향성', '능동적', '열성적', '구체적', '창의적', '이상적', '논리적']",3,0,1,0,ET
2017,14460,"['표현적', '목표지향성', '능동적', '열성적', '구체적', '창의적', '이상적', '논리적']",3,0,1,0,ET
2018,14464,"['창의적', '감성적', '허용적', '열성적', '구체적', '경험적', '논리적', '표현적']",2,0,1,2,EF
2019,14464,"['창의적', '감성적', '허용적', '열성적', '구체적', '경험적', '논리적', '표현적']",2,0,1,2,EF
2020,14464,"['창의적', '감성적', '허용적', '열성적', '구체적', '경험적', '논리적', '표현적']",2,0,1,2,EF
2021,14473,"['유연성', '감성적', '허용적', '이상적', '목표지향성', '계획적', '행동안정성', '표현적']",1,0,0,2,EF
2022,14546,"['정서적', '구체적', '현실적', '허용적', '정적', '감성적', '계획적', '경험적']",0,1,0,3,IF
2023,14546,"['정서적', '구체적', '현실적', '허용적', '정적', '감성적', '계획적', '경험적']",0,1,0,3,IF
2024,14570,"['추상적', '정적', '정서적', '비평적', '보유적', '체계적', '목표지향성', '계획적']",0,2,1,1,err
2025,14595,"['허용적', '정서적', '감성적', '행동안정성', '추상적', '창의적', '경험적', '열성적']",1,0,0,3,EF
2026,14595,"['허용적', '정서적', '감성적', '행동안정성', '추상적', '창의적', '경험적', '열성적']",1,0,0,3,EF
2027,14596,"['창의적', '추상적', '경험적', '표현적', '유연성', '자발성', '정서적', '열성적']",2,0,0,1,EF
2028,14596,"['창의적', '추상적', '경험적', '표현적', '유연성', '자발성', '정서적', '열성적']",2,0,0,1,EF
2029,14596,"['창의적', '추상적', '경험적', '표현적', '유연성', '자발성', '정서적', '열성적']",2,0,0,1,EF
2030,14597,"['허용적', '현실적', '감성적', '구체적', '정서적', '체계적', '경험적', '자발성']",0,0,0,3,err
2031,14597,"['허용적', '현실적', '감성적', '구체적', '정서적', '체계적', '경험적', '자발성']",0,0,0,3,err
2032,14597,"['허용적', '현실적', '감성적', '구체적', '정서적', '체계적', '경험적', '자발성']",0,0,0,3,err
2033,14598,"['표현적', '열성적', '감성적', '경험적', '허용적', '창의적', '논리적', '유연성']",2,0,1,2,EF
2034,14598,"['표현적', '열성적', '감성적', '경험적', '허용적', '창의적', '논리적', '유연성']",2,0,1,2,EF
2035,14598,"['표현적', '열성적', '감성적', '경험적', '허용적', '창의적', '논리적', '유연성']",2,0,1,2,EF
2036,14599,"['계획적', '구체적', '현실적', '정적', '목표지향성', '경험적', '체계적', '행동안정성']",0,1,0,0,err
2037,14599,"['계획적', '구체적', '현실적', '정적', '목표지향성', '경험적', '체계적', '행동안정성']",0,1,0,0,err
2038,14599,"['계획적', '구체적', '현실적', '정적', '목표지향성', '경험적', '체계적', '행동안정성']",0,1,0,0,err
2039,14606,"['정서적', '능동적', '열성적', '감성적', '경험적', '표현적', '현실적', '유연성']",3,0,0,2,EF
2040,14606,"['정서적', '능동적', '열성적', '감성적', '경험적', '표현적', '현실적', '유연성']",3,0,0,2,EF
2041,14608,"['허용적', '정서적', '창의적', '감성적', '정적', '추상적', '경험적', '행동안정성']",0,1,0,3,IF
2042,14615,"['체계적', '능동적', '표현적', '논리적', '열성적', '구체적', '목표지향성', '이성적']",3,0,2,0,ET
2043,14615,"['체계적', '능동적', '표현적', '논리적', '열성적', '구체적', '목표지향성', '이성적']",3,0,2,0,ET
2044,14623,"['능동적', '정서적', '구체적', '체계적', '계획적', '표현적', '경험적', '허용적', '목표지향성']",2,0,0,2,EF
2045,14795,"['경험적', '논리적', '능동적', '보유적', '열성적', '구체적', '목표지향성', '창의적']",2,1,1,0,ET
2046,14802,"['정적', '감성적', '계획적', '행동안정성', '개방성', '보유적', '구체적', '체계적']",0,2,0,1,IF
2047,14802,"['정적', '감성적', '계획적', '행동안정성', '개방성', '보유적', '구체적', '체계적']",0,2,0,1,IF
2048,14802,"['정적', '감성적', '계획적', '행동안정성', '개방성', '보유적', '구체적', '체계적']",0,2,0,1,IF
2049,14804,"['능동적', '열성적', '목표지향성', '논리적', '감성적', '허용적', '유연성', '계획적']",2,0,1,2,EF
2050,14804,"['능동적', '열성적', '목표지향성', '논리적', '감성적', '허용적', '유연성', '계획적']",2,0,1,2,EF
2051,14804,"['능동적', '열성적', '목표지향성', '논리적', '감성적', '허용적', '유연성', '계획적']",2,0,1,2,EF
2052,14808,"['추상적', '행동안정성', '경험적', '유연성', '정서적', '이성적', '열성적', '창의적']",1,0,1,1,err
2053,14808,"['추상적', '행동안정성', '경험적', '유연성', '정서적', '이성적', '열성적', '창의적']",1,0,1,1,err
2054,14808,"['추상적', '행동안정성', '경험적', '유연성', '정서적', '이성적', '열성적', '창의적']",1,0,1,1,err
2055,14825,"['능동적', '논리적', '열성적', '현실적', '목표지향성', '이성적', '비평적', '구체적']",2,0,3,0,ET
2056,14825,"['능동적', '논리적', '열성적', '현실적', '목표지향성', '이성적', '비평적', '구체적']",2,0,3,0,ET
2057,14825,"['능동적', '논리적', '열성적', '현실적', '목표지향성', '이성적', '비평적', '구체적']",2,0,3,0,ET
2058,14829,"['능동적', '열성적', '표현적', '허용적', '경험적', '정서적', '현실적', '이성적']",3,0,1,2,EF
2059,14829,"['능동적', '열성적', '표현적', '허용적', '경험적', '정서적', '현실적', '이성적']",3,0,1,2,EF
2060,14829,"['능동적', '열성적', '표현적', '허용적', '경험적', '정서적', '현실적', '이성적']",3,0,1,2,EF
2061,14837,"['열성적', '이성적', '능동적', '구체적', '개방성', '이상적', '계획적', '보유적']",2,1,1,0,ET
2062,14837,"['열성적', '이성적', '능동적', '구체적', '개방성', '이상적', '계획적', '보유적']",2,1,1,0,ET
2063,14837,"['열성적', '이성적', '능동적', '구체적', '개방성', '이상적', '계획적', '보유적']",2,1,1,0,ET
2064,14845,"['정서적', '능동적', '목표지향성', '계획적', '보유적', '허용적', '체계적', '이상적']",1,1,0,2,err
2065,14845,"['정서적', '능동적', '목표지향성', '계획적', '보유적', '허용적', '체계적', '이상적']",1,1,0,2,err
2066,14845,"['정서적', '능동적', '목표지향성', '계획적', '보유적', '허용적', '체계적', '이상적']",1,1,0,2,err
2067,14857,"['정적', '이성적', '비평적', '행동안정성', '체계적', '계획적', '구체적', '창의적']",0,1,2,0,IT
2068,14857,"['정적', '이성적', '비평적', '행동안정성', '체계적', '계획적', '구체적', '창의적']",0,1,2,0,IT
2069,14857,"['정적', '이성적', '비평적', '행동안정성', '체계적', '계획적', '구체적', '창의적']",0,1,2,0,IT
2070,14858,"['정서적', '구체적', '계획적', '보유적', '경험적', '허용적', '목표지향성', '능동적']",1,1,0,2,err
2071,14858,"['정서적', '구체적', '계획적', '보유적', '경험적', '허용적', '목표지향성', '능동적']",1,1,0,2,err
2072,14858,"['정서적', '구체적', '계획적', '보유적', '경험적', '허용적', '목표지향성', '능동적']",1,1,0,2,err
2073,14868,"['정적', '창의적', '이성적', '유연성', '자발성', '행동안정성', '표현적', '논리적']",1,1,2,0,err
2074,14868,"['정적', '창의적', '이성적', '유연성', '자발성', '행동안정성', '표현적', '논리적']",1,1,2,0,err
2075,14868,"['정적', '창의적', '이성적', '유연성', '자발성', '행동안정성', '표현적', '논리적']",1,1,2,0,err
2076,14869,"['구체적', '이상적', '체계적', '이성적', '목표지향성', '보유적', '정적', '허용적']",0,2,1,1,err
2077,14869,"['구체적', '이상적', '체계적', '이성적', '목표지향성', '보유적', '정적', '허용적']",0,2,1,1,err
2078,14869,"['구체적', '이상적', '체계적', '이성적', '목표지향성', '보유적', '정적', '허용적']",0,2,1,1,err
2079,14875,"['논리적', '표현적', '능동적', '현실적', '경험적', '정적', '추상적', '비평적']",2,1,2,0,ET
2080,14875,"['논리적', '표현적', '능동적', '현실적', '경험적', '정적', '추상적', '비평적']",2,1,2,0,ET
2081,14875,"['논리적', '표현적', '능동적', '현실적', '경험적', '정적', '추상적', '비평적']",2,1,2,0,ET
2082,14887,"['표현적', '열성적', '현실적', '논리적', '체계적', '이성적', '계획적']",2,0,2,0,ET
2083,14887,"['표현적', '열성적', '현실적', '논리적', '체계적', '이성적', '계획적']",2,0,2,0,ET
2084,14887,"['표현적', '열성적', '현실적', '논리적', '체계적', '이성적', '계획적']",2,0,2,0,ET
2085,14891,"['정서적', '이상적', '허용적', '목표지향성', '표현적', '체계적', '계획적', '능동적']",2,0,0,2,EF
2086,14900,"['개방성', '구체적', '열성적', '창의적', '논리적', '경험적', '이성적', '행동안정성']",1,0,2,0,ET
2087,14900,"['개방성', '구체적', '열성적', '창의적', '논리적', '경험적', '이성적', '행동안정성']",1,0,2,0,ET
2088,14900,"['개방성', '구체적', '열성적', '창의적', '논리적', '경험적', '이성적', '행동안정성']",1,0,2,0,ET
2089,14902,"['경험적', '개방성']",0,0,0,0,err
2090,14902,"['경험적', '개방성']",0,0,0,0,err
2091,14902,"['경험적', '개방성']",0,0,0,0,err
2092,14914,['능동적'],1,0,0,0,err
2093,14914,['능동적'],1,0,0,0,err
2094,14914,['능동적'],1,0,0,0,err
2095,14915,"['정서적', '구체적', '능동적', '표현적', '경험적', '체계적', '목표지향성', '계획적']",2,0,0,1,EF
2096,14915,"['정서적', '구체적', '능동적', '표현적', '경험적', '체계적', '목표지향성', '계획적']",2,0,0,1,EF
2097,14922,"['정서적', '정적']",0,1,0,1,IF
2098,14922,"['정서적', '정적']",0,1,0,1,IF
2099,14922,"['정서적', '정적']",0,1,0,1,IF
2100,14928,"['구체적', '행동안정성']",0,0,0,0,err
2101,14928,"['구체적', '행동안정성']",0,0,0,0,err
2102,14928,"['구체적', '행동안정성']",0,0,0,0,err
2103,14997,"['자발성', '능동적', '정적', '허용적', '보유적', '구체적', '경험적', '이성적']",1,2,1,1,err
2104,14997,"['자발성', '능동적', '정적', '허용적', '보유적', '구체적', '경험적', '이성적']",1,2,1,1,err
2105,14997,"['자발성', '능동적', '정적', '허용적', '보유적', '구체적', '경험적', '이성적']",1,2,1,1,err
2106,15002,"['열성적', '정서적', '허용적', '경험적', '체계적', '자발성', '능동적', '이성적']",2,0,1,2,EF
2107,15002,"['열성적', '정서적', '허용적', '경험적', '체계적', '자발성', '능동적', '이성적']",2,0,1,2,EF
2108,15002,"['열성적', '정서적', '허용적', '경험적', '체계적', '자발성', '능동적', '이성적']",2,0,1,2,EF
2109,15005,"['현실적', '목표지향성', '구체적', '논리적', '이성적', '능동적', '체계적', '비평적']",1,0,3,0,ET
2110,15005,"['현실적', '목표지향성', '구체적', '논리적', '이성적', '능동적', '체계적', '비평적']",1,0,3,0,ET
2111,15005,"['현실적', '목표지향성', '구체적', '논리적', '이성적', '능동적', '체계적', '비평적']",1,0,3,0,ET
2112,15006,"['논리적', '이성적', '계획적', '창의적', '비평적', '개방성', '체계적', '표현적']",1,0,3,0,ET
2113,15006,"['논리적', '이성적', '계획적', '창의적', '비평적', '개방성', '체계적', '표현적']",1,0,3,0,ET
2114,15006,"['논리적', '이성적', '계획적', '창의적', '비평적', '개방성', '체계적', '표현적']",1,0,3,0,ET
2115,15008,"['표현적', '열성적', '추상적', '현실적', '경험적', '유연성', '목표지향성', '계획적']",2,0,0,0,err
2116,15008,"['표현적', '열성적', '추상적', '현실적', '경험적', '유연성', '목표지향성', '계획적']",2,0,0,0,err
2117,15008,"['표현적', '열성적', '추상적', '현실적', '경험적', '유연성', '목표지향성', '계획적']",2,0,0,0,err
2118,15010,"['능동적', '표현적', '정적', '현실적', '허용적', '유연성', '논리적', '경험적']",2,1,1,1,err
2119,15010,"['능동적', '표현적', '정적', '현실적', '허용적', '유연성', '논리적', '경험적']",2,1,1,1,err
2120,15010,"['능동적', '표현적', '정적', '현실적', '허용적', '유연성', '논리적', '경험적']",2,1,1,1,err
2121,15011,"['표현적', '목표지향성']",1,0,0,0,err
2122,15011,"['표현적', '목표지향성']",1,0,0,0,err
2123,15011,"['표현적', '목표지향성']",1,0,0,0,err
2124,15012,"['이성적', '정적', '추상적', '논리적', '행동안정성', '유연성', '자발성', '현실적']",0,1,2,0,IT
2125,15012,"['이성적', '정적', '추상적', '논리적', '행동안정성', '유연성', '자발성', '현실적']",0,1,2,0,IT
2126,15012,"['이성적', '정적', '추상적', '논리적', '행동안정성', '유연성', '자발성', '현실적']",0,1,2,0,IT
2127,15013,"['추상적', '창의적', '유연성', '비평적']",0,0,1,0,err
2128,15013,"['추상적', '창의적', '유연성', '비평적']",0,0,1,0,err
2129,15013,"['추상적', '창의적', '유연성', '비평적']",0,0,1,0,err
2130,15022,"['이성적', '자발성', '현실적', '비평적', '유연성', '능동적', '표현적', '구체적']",2,0,2,0,ET
2131,15022,"['이성적', '자발성', '현실적', '비평적', '유연성', '능동적', '표현적', '구체적']",2,0,2,0,ET
2132,15022,"['이성적', '자발성', '현실적', '비평적', '유연성', '능동적', '표현적', '구체적']",2,0,2,0,ET
2133,15023,"['이성적', '창의적', '정적', '논리적', '추상적', '계획적', '비평적', '이상적']",0,1,3,0,IT
2134,15023,"['이성적', '창의적', '정적', '논리적', '추상적', '계획적', '비평적', '이상적']",0,1,3,0,IT
2135,15023,"['이성적', '창의적', '정적', '논리적', '추상적', '계획적', '비평적', '이상적']",0,1,3,0,IT
2136,15024,"['자발성', '보유적', '정적', '구체적', '논리적', '개방성', '능동적', '경험적']",1,2,1,0,IT
2137,15024,"['자발성', '보유적', '정적', '구체적', '논리적', '개방성', '능동적', '경험적']",1,2,1,0,IT
2138,15024,"['자발성', '보유적', '정적', '구체적', '논리적', '개방성', '능동적', '경험적']",1,2,1,0,IT
2139,15040,['능동적'],1,0,0,0,err
2140,15040,['능동적'],1,0,0,0,err
2141,15040,['능동적'],1,0,0,0,err
2142,15041,"['이성적', '체계적', '행동안정성', '정적', '추상적', '논리적', '비평적', '계획적']",0,1,3,0,IT
2143,15041,"['이성적', '체계적', '행동안정성', '정적', '추상적', '논리적', '비평적', '계획적']",0,1,3,0,IT
2144,15041,"['이성적', '체계적', '행동안정성', '정적', '추상적', '논리적', '비평적', '계획적']",0,1,3,0,IT
2145,15043,"['열성적', '창의적', '목표지향성', '표현적', '추상적', '이상적', '능동적', '정서적']",3,0,0,1,EF
2146,15043,"['열성적', '창의적', '목표지향성', '표현적', '추상적', '이상적', '능동적', '정서적']",3,0,0,1,EF
2147,15043,"['열성적', '창의적', '목표지향성', '표현적', '추상적', '이상적', '능동적', '정서적']",3,0,0,1,EF
2148,15047,"['개방성', '추상적', '자발성', '정적', '정서적', '감성적', '허용적', '유연성']",0,1,0,3,IF
2149,15047,"['개방성', '추상적', '자발성', '정적', '정서적', '감성적', '허용적', '유연성']",0,1,0,3,IF
2150,15047,"['개방성', '추상적', '자발성', '정적', '정서적', '감성적', '허용적', '유연성']",0,1,0,3,IF
2151,15053,"['행동안정성', '창의적', '논리적', '비평적', '개방성', '경험적', '보유적', '열성적']",1,1,2,0,err
2152,15053,"['행동안정성', '창의적', '논리적', '비평적', '개방성', '경험적', '보유적', '열성적']",1,1,2,0,err
2153,15053,"['행동안정성', '창의적', '논리적', '비평적', '개방성', '경험적', '보유적', '열성적']",1,1,2,0,err
2154,15057,"['정적', '능동적', '구체적', '현실적', '경험적', '감성적', '보유적', '비평적']",1,2,1,1,err
2155,15057,"['정적', '능동적', '구체적', '현실적', '경험적', '감성적', '보유적', '비평적']",1,2,1,1,err
2156,15057,"['정적', '능동적', '구체적', '현실적', '경험적', '감성적', '보유적', '비평적']",1,2,1,1,err
2157,15058,"['경험적', '표현적', '창의적', '정서적', '허용적', '자발성', '감성적', '목표지향성']",1,0,0,3,EF
2158,15058,"['경험적', '표현적', '창의적', '정서적', '허용적', '자발성', '감성적', '목표지향성']",1,0,0,3,EF
2159,15058,"['경험적', '표현적', '창의적', '정서적', '허용적', '자발성', '감성적', '목표지향성']",1,0,0,3,EF
2160,15069,"['논리적', '추상적', '이상적', '이성적', '자발성', '행동안정성', '창의적', '정적']",0,1,2,0,IT
2161,15069,"['논리적', '추상적', '이상적', '이성적', '자발성', '행동안정성', '창의적', '정적']",0,1,2,0,IT
2162,15069,"['논리적', '추상적', '이상적', '이성적', '자발성', '행동안정성', '창의적', '정적']",0,1,2,0,IT
2163,15075,"['계획적', '능동적', '표현적', '구체적', '논리적', '목표지향성', '체계적', '열성적']",3,0,1,0,ET
2164,15075,"['계획적', '능동적', '표현적', '구체적', '논리적', '목표지향성', '체계적', '열성적']",3,0,1,0,ET
2165,15075,"['계획적', '능동적', '표현적', '구체적', '논리적', '목표지향성', '체계적', '열성적']",3,0,1,0,ET
2166,15085,"['유연성', '경험적', '허용적', '표현적', '추상적', '현실적', '자발성', '열성적']",2,0,0,1,EF
2167,15085,"['유연성', '경험적', '허용적', '표현적', '추상적', '현실적', '자발성', '열성적']",2,0,0,1,EF
2168,15085,"['유연성', '경험적', '허용적', '표현적', '추상적', '현실적', '자발성', '열성적']",2,0,0,1,EF
2169,15087,"['이성적', '열성적', '구체적', '행동안정성', '이상적', '체계적', '계획적', '보유적']",1,1,1,0,err
2170,15087,"['이성적', '열성적', '구체적', '행동안정성', '이상적', '체계적', '계획적', '보유적']",1,1,1,0,err
2171,15087,"['이성적', '열성적', '구체적', '행동안정성', '이상적', '체계적', '계획적', '보유적']",1,1,1,0,err
2172,15088,"['이성적', '능동적', '정서적', '허용적', '목표지향성', '열성적', '경험적', '체계적']",2,0,1,2,EF
2173,15088,"['이성적', '능동적', '정서적', '허용적', '목표지향성', '열성적', '경험적', '체계적']",2,0,1,2,EF
2174,15088,"['이성적', '능동적', '정서적', '허용적', '목표지향성', '열성적', '경험적', '체계적']",2,0,1,2,EF
2175,15089,"['행동안정성', '정적', '비평적', '이성적', '보유적', '논리적', '유연성', '개방성']",0,2,3,0,IT
2176,15089,"['행동안정성', '정적', '비평적', '이성적', '보유적', '논리적', '유연성', '개방성']",0,2,3,0,IT
2177,15089,"['행동안정성', '정적', '비평적', '이성적', '보유적', '논리적', '유연성', '개방성']",0,2,3,0,IT
2178,15093,"['열성적', '개방성', '추상적', '논리적', '능동적', '표현적', '감성적', '현실적']",3,0,1,1,err
2179,15093,"['열성적', '개방성', '추상적', '논리적', '능동적', '표현적', '감성적', '현실적']",3,0,1,1,err
2180,15093,"['열성적', '개방성', '추상적', '논리적', '능동적', '표현적', '감성적', '현실적']",3,0,1,1,err
2181,15094,"['유연성', '개방성', '능동적', '표현적', '추상적', '허용적', '이상적', '정서적']",2,0,0,2,EF
2182,15094,"['유연성', '개방성', '능동적', '표현적', '추상적', '허용적', '이상적', '정서적']",2,0,0,2,EF
2183,15094,"['유연성', '개방성', '능동적', '표현적', '추상적', '허용적', '이상적', '정서적']",2,0,0,2,EF
2184,15099,"['정적', '이성적', '비평적', '보유적', '추상적', '현실적', '목표지향성', '자발성']",0,2,2,0,IT
2185,15099,"['정적', '이성적', '비평적', '보유적', '추상적', '현실적', '목표지향성', '자발성']",0,2,2,0,IT
2186,15099,"['정적', '이성적', '비평적', '보유적', '추상적', '현실적', '목표지향성', '자발성']",0,2,2,0,IT
2187,15100,"['정서적', '비평적', '목표지향성', '체계적', '능동적', '보유적', '계획적', '경험적']",1,1,1,1,err
2188,15100,"['정서적', '비평적', '목표지향성', '체계적', '능동적', '보유적', '계획적', '경험적']",1,1,1,1,err
2189,15100,"['정서적', '비평적', '목표지향성', '체계적', '능동적', '보유적', '계획적', '경험적']",1,1,1,1,err
2190,15106,"['정서적', '표현적', '행동안정성', '체계적', '목표지향성', '열성적', '경험적', '자발성']",2,0,0,1,EF
2191,15106,"['정서적', '표현적', '행동안정성', '체계적', '목표지향성', '열성적', '경험적', '자발성']",2,0,0,1,EF
2192,15106,"['정서적', '표현적', '행동안정성', '체계적', '목표지향성', '열성적', '경험적', '자발성']",2,0,0,1,EF
2193,15107,"['유연성', '열성적', '비평적', '추상적', '현실적', '정서적', '행동안정성', '표현적']",2,0,1,1,err
2194,15107,"['유연성', '열성적', '비평적', '추상적', '현실적', '정서적', '행동안정성', '표현적']",2,0,1,1,err
2195,15107,"['유연성', '열성적', '비평적', '추상적', '현실적', '정서적', '행동안정성', '표현적']",2,0,1,1,err
2196,15116,"['추상적', '비평적', '창의적', '행동안정성', '경험적', '표현적', '열성적', '감성적']",2,0,1,1,err
2197,15116,"['추상적', '비평적', '창의적', '행동안정성', '경험적', '표현적', '열성적', '감성적']",2,0,1,1,err
2198,15116,"['추상적', '비평적', '창의적', '행동안정성', '경험적', '표현적', '열성적', '감성적']",2,0,1,1,err
2199,15120,"['능동적', '논리적', '현실적', '경험적', '감성적', '유연성', '자발성', '목표지향성']",1,0,1,1,err
2200,15120,"['능동적', '논리적', '현실적', '경험적', '감성적', '유연성', '자발성', '목표지향성']",1,0,1,1,err
2201,15120,"['능동적', '논리적', '현실적', '경험적', '감성적', '유연성', '자발성', '목표지향성']",1,0,1,1,err
2202,15121,"['능동적', '표현적', '열성적', '정서적', '감성적', '허용적', '유연성', '추상적']",3,0,0,3,EF
2203,15121,"['능동적', '표현적', '열성적', '정서적', '감성적', '허용적', '유연성', '추상적']",3,0,0,3,EF
2204,15121,"['능동적', '표현적', '열성적', '정서적', '감성적', '허용적', '유연성', '추상적']",3,0,0,3,EF
2205,15122,"['행동안정성', '계획적']",0,0,0,0,err
2206,15122,"['행동안정성', '계획적']",0,0,0,0,err
2207,15122,"['행동안정성', '계획적']",0,0,0,0,err
2208,15123,"['추상적', '경험적', '열성적', '현실적', '개방성', '논리적', '행동안정성', '표현적']",2,0,1,0,ET
2209,15123,"['추상적', '경험적', '열성적', '현실적', '개방성', '논리적', '행동안정성', '표현적']",2,0,1,0,ET
2210,15123,"['추상적', '경험적', '열성적', '현실적', '개방성', '논리적', '행동안정성', '표현적']",2,0,1,0,ET
2211,15124,"['능동적', '논리적', '현실적', '경험적', '비평적', '유연성', '목표지향성', '보유적']",1,1,2,0,err
2212,15124,"['능동적', '논리적', '현실적', '경험적', '비평적', '유연성', '목표지향성', '보유적']",1,1,2,0,err
2213,15124,"['능동적', '논리적', '현실적', '경험적', '비평적', '유연성', '목표지향성', '보유적']",1,1,2,0,err
2214,15125,"['정서적', '허용적', '현실적', '보유적', '구체적', '이성적', '경험적', '유연성']",0,1,1,2,IF
2215,15125,"['정서적', '허용적', '현실적', '보유적', '구체적', '이성적', '경험적', '유연성']",0,1,1,2,IF
2216,15125,"['정서적', '허용적', '현실적', '보유적', '구체적', '이성적', '경험적', '유연성']",0,1,1,2,IF
2217,15126,"['현실적', '열성적', '경험적', '목표지향성', '표현적', '허용적', '자발성', '행동안정성']",2,0,0,1,EF
2218,15126,"['현실적', '열성적', '경험적', '목표지향성', '표현적', '허용적', '자발성', '행동안정성']",2,0,0,1,EF
2219,15126,"['현실적', '열성적', '경험적', '목표지향성', '표현적', '허용적', '자발성', '행동안정성']",2,0,0,1,EF
2220,15127,"['현실적', '구체적', '행동안정성', '경험적', '보유적', '이성적', '허용적', '목표지향성']",0,1,1,1,err
2221,15127,"['현실적', '구체적', '행동안정성', '경험적', '보유적', '이성적', '허용적', '목표지향성']",0,1,1,1,err
2222,15127,"['현실적', '구체적', '행동안정성', '경험적', '보유적', '이성적', '허용적', '목표지향성']",0,1,1,1,err
2223,15128,"['보유적', '정서적', '정적', '자발성', '추상적', '이상적', '허용적', '감성적']",0,2,0,3,IF
2224,15128,"['보유적', '정서적', '정적', '자발성', '추상적', '이상적', '허용적', '감성적']",0,2,0,3,IF
2225,15128,"['보유적', '정서적', '정적', '자발성', '추상적', '이상적', '허용적', '감성적']",0,2,0,3,IF
2226,15129,"['열성적', '감성적', '능동적', '정서적', '허용적', '개방성', '표현적', '유연성']",3,0,0,3,EF
2227,15129,"['열성적', '감성적', '능동적', '정서적', '허용적', '개방성', '표현적', '유연성']",3,0,0,3,EF
2228,15129,"['열성적', '감성적', '능동적', '정서적', '허용적', '개방성', '표현적', '유연성']",3,0,0,3,EF
2229,15130,"['추상적', '허용적', '개방성', '보유적', '이상적', '정서적', '자발성', '행동안정성']",0,1,0,2,IF
2230,15130,"['추상적', '허용적', '개방성', '보유적', '이상적', '정서적', '자발성', '행동안정성']",0,1,0,2,IF
2231,15130,"['추상적', '허용적', '개방성', '보유적', '이상적', '정서적', '자발성', '행동안정성']",0,1,0,2,IF
2232,15131,"['정적', '허용적', '이성적', '구체적', '계획적', '개방성', '행동안정성', '정서적']",0,1,1,2,IF
