qzGroup,pass_video,fileUrl,emotion_fear,emotion_aversion,emotion_happy,emotion_sadness,emotion_angry,emotion_neutral,face_angle,shoulder_angle,left_shoulder,left_shoulder_move_count,right_shoulder,right_shoulder_move_count,center_shoulder,center_shoulder_left_move_count,center_shoulder_right_move_count,left_hand_time,left_hand_move_count,right_hand_time,right_hand_move_count,gaze_x_score,gaze_y_score,shoulder_vertical_score,shoulder_horizon_score,face_angle_score,gesture_score
13914,o,https://withmind.cache.smilecdn.com/vod/1618375891055_2_5164.mp4,0.03187,0.03802,0.92562,57.04733,0,0.48977,6.68396,0.0035,"{""low_spot"": {""x"": 169, ""y"": 386}, ""high_spot"": {""x"": 183, ""y"": 360}}",2,"{""low_spot"": {""x"": 385, ""y"": 374}, ""high_spot"": {""x"": 389, ""y"": 362}}",1,"{""left_spot"": {""x"": 277, ""y"": 370}, ""right_spot"": {""x"": 291, ""y"": 373}}",1,0,0,0,0,0,60,80,100,80,80,100
13914,o,https://withmind.cache.smilecdn.com/vod/1618375965555_3_5164.mp4,0.37023,0.0027,0.16711,32.11839,0,6.53855,6.53229,0.00697,"{""low_spot"": {""x"": 166, ""y"": 381}, ""high_spot"": {""x"": 188, ""y"": 351}}",3,"{""low_spot"": {""x"": 388, ""y"": 381}, ""high_spot"": {""x"": 375, ""y"": 351}}",2,"{""left_spot"": {""x"": 274, ""y"": 372}, ""right_spot"": {""x"": 288, ""y"": 374}}",0,0,1.333333333,1,1.5,1,40,60,100,80,80,100
13916,o,https://withmind.cache.smilecdn.com/vod/1618375933783_1_5165.mp4,2.00E-05,0.00438,88.36196,0.3797,0.00015,11.20176,6.13346,0.05247,"{""low_spot"": {""x"": 160, ""y"": 314}, ""high_spot"": {""x"": 155, ""y"": 296}}",0,"{""low_spot"": {""x"": 475, ""y"": 328}, ""high_spot"": {""x"": 456, ""y"": 302}}",0,"{""left_spot"": {""x"": 300, ""y"": 302}, ""right_spot"": {""x"": 320, ""y"": 315}}",0,0,0,0,0,0,60,60,100,80,80,100
13916,o,https://withmind.cache.smilecdn.com/vod/1618376020725_2_5165.mp4,1.00E-05,0.00012,78.75871,0.71783,0.00022,20.51973,5.16177,0.03658,"{""low_spot"": {""x"": 152, ""y"": 314}, ""high_spot"": {""x"": 156, ""y"": 301}}",0,"{""low_spot"": {""x"": 471, ""y"": 327}, ""high_spot"": {""x"": 455, ""y"": 297}}",0,"{""left_spot"": {""x"": 301, ""y"": 302}, ""right_spot"": {""x"": 313, ""y"": 316}}",0,0,0,0,0,0,60,60,100,80,80,100
13916,o,https://withmind.cache.smilecdn.com/vod/1618376089482_3_5165.mp4,5.00E-05,0.00053,88.84799,0.98976,6.00E-05,10.15139,6.12982,0.04587,"{""low_spot"": {""x"": 158, ""y"": 312}, ""high_spot"": {""x"": 159, ""y"": 301}}",0,"{""low_spot"": {""x"": 468, ""y"": 328}, ""high_spot"": {""x"": 459, ""y"": 303}}",2,"{""left_spot"": {""x"": 304, ""y"": 313}, ""right_spot"": {""x"": 322, ""y"": 309}}",0,0,0,0,0,0,60,60,100,80,80,100
13917,o,https://withmind.cache.smilecdn.com/vod/1618375911293_1_5170.mp4,1.02173,42.36274,3.57165,18.60632,0.00846,15.79827,-1.41716,0.04038,"{""low_spot"": {""x"": 144, ""y"": 458}, ""high_spot"": {""x"": 159, ""y"": 393}}",0,"{""low_spot"": {""x"": 542, ""y"": 447}, ""high_spot"": {""x"": 551, ""y"": 425}}",2,"{""left_spot"": {""x"": 321, ""y"": 446}, ""right_spot"": {""x"": 369, ""y"": 422}}",1,0,29,1,0,0,60,60,100,60,100,100
13917,o,https://withmind.cache.smilecdn.com/vod/1618375984479_2_5170.mp4,0.45375,0.04784,24.42776,14.11416,0.00015,3.44217,-0.55208,-0.02834,"{""low_spot"": {""x"": 145, ""y"": 475}, ""high_spot"": {""x"": 156, ""y"": 390}}",1,"{""low_spot"": {""x"": 538, ""y"": 456}, ""high_spot"": {""x"": 458, ""y"": 383}}",2,"{""left_spot"": {""x"": 314, ""y"": 426}, ""right_spot"": {""x"": 357, ""y"": 408}}",1,0,1.666666667,1,4.333333333,1,60,60,100,60,100,100
13917,o,https://withmind.cache.smilecdn.com/vod/1618376038192_3_5170.mp4,0.05375,0.19414,10.18667,3.07978,0.00121,2.9523,1.66869,-0.00494,"{""low_spot"": {""x"": 118, ""y"": 472}, ""high_spot"": {""x"": 154, ""y"": 425}}",6,"{""low_spot"": {""x"": 544, ""y"": 457}, ""high_spot"": {""x"": 535, ""y"": 418}}",2,"{""left_spot"": {""x"": 310, ""y"": 448}, ""right_spot"": {""x"": 350, ""y"": 442}}",2,0,0,0,2,1,60,60,100,60,100,100
13918,o,https://withmind.cache.smilecdn.com/vod/1618375924649_1_5166.mp4,0,0.19029,13.27111,0.0002,0.00012,86.20211,2.59324,0.03567,"{""low_spot"": {""x"": 444, ""y"": 286}, ""high_spot"": {""x"": 432, ""y"": 265}}",1,"{""low_spot"": {""x"": 538, ""y"": 291}, ""high_spot"": {""x"": 519, ""y"": 263}}",3,"{""left_spot"": {""x"": 468, ""y"": 266}, ""right_spot"": {""x"": 505, ""y"": 279}}",1,0,0,0,0,0,60,60,100,60,80,100
13918,o,https://withmind.cache.smilecdn.com/vod/1618376000243_2_5166.mp4,0.02487,0.00156,26.18427,0.0164,0.00034,73.7707,3.32489,0.07183,"{""low_spot"": {""x"": 444, ""y"": 284}, ""high_spot"": {""x"": 458, ""y"": 273}}",0,"{""low_spot"": {""x"": 542, ""y"": 290}, ""high_spot"": {""x"": 541, ""y"": 277}}",1,"{""left_spot"": {""x"": 486, ""y"": 282}, ""right_spot"": {""x"": 504, ""y"": 279}}",1,0,0,0,0,0,20,60,100,80,80,100
13918,o,https://withmind.cache.smilecdn.com/vod/1618376066877_3_5166.mp4,1.00E-05,0.11647,29.9673,6.00E-05,0.00199,69.02551,3.92135,-0.09062,"{""low_spot"": {""x"": 461, ""y"": 284}, ""high_spot"": {""x"": 484, ""y"": 267}}",0,"{""low_spot"": {""x"": 529, ""y"": 281}, ""high_spot"": {""x"": 553, ""y"": 261}}",1,"{""left_spot"": {""x"": 462, ""y"": 277}, ""right_spot"": {""x"": 516, ""y"": 268}}",1,1,0,0,0,0,20,60,100,60,80,100
13922,o,https://withmind.cache.smilecdn.com/vod/1618376117863_1_5179.mp4,0.75172,0.11681,76.5511,3.86089,1.92095,15.31384,2.37989,0.0059,"{""low_spot"": {""x"": 121, ""y"": 479}, ""high_spot"": {""x"": 149, ""y"": 432}}",1,"{""low_spot"": {""x"": 284, ""y"": 478}, ""high_spot"": {""x"": 397, ""y"": 423}}",0,"{""left_spot"": {""x"": 127, ""y"": 467}, ""right_spot"": {""x"": 293, ""y"": 460}}",0,1,0,0,0,0,100,100,100,20,80,100
13922,o,https://withmind.cache.smilecdn.com/vod/1618376172879_2_5179.mp4,1.3495,0.08238,44.18131,11.27179,0.81478,40.70018,4.78699,0.00815,"{""low_spot"": {""x"": 127, ""y"": 479}, ""high_spot"": {""x"": 139, ""y"": 427}}",6,"{""low_spot"": {""x"": 325, ""y"": 479}, ""high_spot"": {""x"": 294, ""y"": 431}}",5,"{""left_spot"": {""x"": 199, ""y"": 442}, ""right_spot"": {""x"": 260, ""y"": 461}}",0,0,13.16666667,2,9.666666667,2,20,60,100,60,80,100
13922,o,https://withmind.cache.smilecdn.com/vod/1618376232475_3_5179.mp4,0,0,99.99987,0,0,0.00013,4.7744,0.00816,"{""low_spot"": {""x"": 137, ""y"": 463}, ""high_spot"": {""x"": 137, ""y"": 463}}",0,"{""low_spot"": {""x"": 382, ""y"": 465}, ""high_spot"": {""x"": 382, ""y"": 465}}",0,"{""left_spot"": {""x"": 259, ""y"": 464}, ""right_spot"": {""x"": 259, ""y"": 464}}",0,0,0,0,0,0,100,100,100,100,80,100
13924,o,https://withmind.cache.smilecdn.com/vod/1618376247732_1_5176.mp4,3.43442,9.36287,20.0266,0.72587,0.30346,52.84461,4.62248,0.00043,"{""low_spot"": {""x"": 128, ""y"": 477}, ""high_spot"": {""x"": 129, ""y"": 459}}",2,"{""low_spot"": {""x"": 432, ""y"": 479}, ""high_spot"": {""x"": 417, ""y"": 460}}",4,"{""left_spot"": {""x"": 266, ""y"": 472}, ""right_spot"": {""x"": 277, ""y"": 476}}",2,0,0,0,0,0,40,60,100,80,80,100
13924,o,https://withmind.cache.smilecdn.com/vod/1618376348939_2_5176.mp4,1.86964,6.18903,23.86259,0.22179,0.21448,58.55496,4.14871,0.011,"{""low_spot"": {""x"": 108, ""y"": 479}, ""high_spot"": {""x"": 136, ""y"": 466}}",3,"{""low_spot"": {""x"": 395, ""y"": 479}, ""high_spot"": {""x"": 411, ""y"": 475}}",5,"{""left_spot"": {""x"": 231, ""y"": 474}, ""right_spot"": {""x"": 274, ""y"": 474}}",0,1,0,0,0,0,60,60,100,60,80,100
13924,o,https://withmind.cache.smilecdn.com/vod/1618376470208_3_5176.mp4,6.31092,2.81773,16.1962,0.31425,0.69241,61.20786,5.22456,-0.00153,"{""low_spot"": {""x"": 109, ""y"": 479}, ""high_spot"": {""x"": 110, ""y"": 477}}",4,"{""low_spot"": {""x"": 425, ""y"": 479}, ""high_spot"": {""x"": 429, ""y"": 474}}",5,"{""left_spot"": {""x"": 266, ""y"": 479}, ""right_spot"": {""x"": 275, ""y"": 479}}",2,0,0,0,0,0,60,60,100,100,80,100
13925,o,https://withmind.cache.smilecdn.com/vod/1618376252115_1_5177.mp4,0,0,97.10014,0,0,2.89957,1.94603,0.01306,"{""low_spot"": {""x"": 188, ""y"": 460}, ""high_spot"": {""x"": 188, ""y"": 423}}",0,"{""low_spot"": {""x"": 481, ""y"": 465}, ""high_spot"": {""x"": 485, ""y"": 407}}",2,"{""left_spot"": {""x"": 330, ""y"": 451}, ""right_spot"": {""x"": 353, ""y"": 420}}",1,0,0,0,1.333333333,1,60,60,100,60,100,100
13925,o,https://withmind.cache.smilecdn.com/vod/1618376328221_2_5177.mp4,0,0,97.93156,0,0,2.06826,0.47428,0.04495,"{""low_spot"": {""x"": 182, ""y"": 454}, ""high_spot"": {""x"": 185, ""y"": 401}}",5,"{""low_spot"": {""x"": 471, ""y"": 460}, ""high_spot"": {""x"": 440, ""y"": 423}}",4,"{""left_spot"": {""x"": 310, ""y"": 412}, ""right_spot"": {""x"": 337, ""y"": 448}}",0,0,1.333333333,1,1.5,1,80,80,100,60,100,100
13925,o,https://withmind.cache.smilecdn.com/vod/1618376414857_3_5177.mp4,0,2.00E-05,94.93992,0,0,5.06,1.16884,0.04017,"{""low_spot"": {""x"": 164, ""y"": 464}, ""high_spot"": {""x"": 188, ""y"": 387}}",4,"{""low_spot"": {""x"": 483, ""y"": 471}, ""high_spot"": {""x"": 448, ""y"": 392}}",4,"{""left_spot"": {""x"": 271, ""y"": 440}, ""right_spot"": {""x"": 356, ""y"": 429}}",0,0,1.833333333,1,2,1,60,60,100,40,100,100
13926,o,https://withmind.cache.smilecdn.com/vod/1618376258038_1_5172.mp4,0.00069,23.61178,1.19343,25.45166,0.04206,49.64438,4.92766,0.05571,"{""low_spot"": {""x"": 130, ""y"": 371}, ""high_spot"": {""x"": 151, ""y"": 341}}",0,"{""low_spot"": {""x"": 506, ""y"": 387}, ""high_spot"": {""x"": 501, ""y"": 364}}",0,"{""left_spot"": {""x"": 314, ""y"": 373}, ""right_spot"": {""x"": 326, ""y"": 364}}",0,0,0,0,0,0,60,60,100,80,80,100
13926,o,https://withmind.cache.smilecdn.com/vod/1618376399227_3_5172.mp4,0.12915,24.66954,0.65015,26.45219,0.0102,41.09238,6.26614,0.07547,"{""low_spot"": {""x"": 143, ""y"": 360}, ""high_spot"": {""x"": 150, ""y"": 327}}",0,"{""low_spot"": {""x"": 496, ""y"": 387}, ""high_spot"": {""x"": 466, ""y"": 338}}",1,"{""left_spot"": {""x"": 308, ""y"": 332}, ""right_spot"": {""x"": 329, ""y"": 352}}",0,0,0,0,0,0,60,60,100,60,80,100
13927,o,https://withmind.cache.smilecdn.com/vod/1618376338070_1_5168.mp4,0.00311,0.41494,2.81582,9.62615,0.00032,39.34229,0.86731,-0.06862,"{""low_spot"": {""x"": 158, ""y"": 405}, ""high_spot"": {""x"": 165, ""y"": 395}}",0,"{""low_spot"": {""x"": 419, ""y"": 389}, ""high_spot"": {""x"": 415, ""y"": 379}}",1,"{""left_spot"": {""x"": 282, ""y"": 392}, ""right_spot"": {""x"": 291, ""y"": 392}}",0,0,0,0,0,0,100,80,100,100,100,100
13927,o,https://withmind.cache.smilecdn.com/vod/1618376423803_2_5168.mp4,0.00368,0.15071,19.40555,9.90141,0.00036,48.55303,-0.01674,-0.04856,"{""low_spot"": {""x"": 164, ""y"": 394}, ""high_spot"": {""x"": 164, ""y"": 388}}",0,"{""low_spot"": {""x"": 416, ""y"": 381}, ""high_spot"": {""x"": 415, ""y"": 375}}",0,"{""left_spot"": {""x"": 285, ""y"": 384}, ""right_spot"": {""x"": 294, ""y"": 383}}",0,0,0,0,0,0,100,60,100,100,100,100
13927,o,https://withmind.cache.smilecdn.com/vod/1618376496371_3_5168.mp4,0.00174,0.09825,17.33512,14.63708,0.00021,54.6105,0.87607,-0.04738,"{""low_spot"": {""x"": 171, ""y"": 394}, ""high_spot"": {""x"": 169, ""y"": 385}}",0,"{""low_spot"": {""x"": 422, ""y"": 385}, ""high_spot"": {""x"": 419, ""y"": 370}}",0,"{""left_spot"": {""x"": 288, ""y"": 380}, ""right_spot"": {""x"": 296, ""y"": 382}}",0,0,0,0,0,0,100,80,100,100,100,100
13930,o,https://withmind.cache.smilecdn.com/vod/1618376345211_1_5167.mp4,0,0.74584,25.51127,0.02813,0,73.71476,4.82518,0.01542,"{""low_spot"": {""x"": 113, ""y"": 445}, ""high_spot"": {""x"": 119, ""y"": 403}}",3,"{""low_spot"": {""x"": 397, ""y"": 448}, ""high_spot"": {""x"": 354, ""y"": 418}}",4,"{""left_spot"": {""x"": 236, ""y"": 410}, ""right_spot"": {""x"": 261, ""y"": 435}}",1,1,0,0,0,0,60,60,100,60,80,100
13930,o,https://withmind.cache.smilecdn.com/vod/1618376441863_2_5167.mp4,4.00E-05,0.08841,65.27703,0.51781,0,34.11671,5.03239,-0.0177,"{""low_spot"": {""x"": 106, ""y"": 449}, ""high_spot"": {""x"": 135, ""y"": 397}}",2,"{""low_spot"": {""x"": 396, ""y"": 450}, ""high_spot"": {""x"": 410, ""y"": 437}}",1,"{""left_spot"": {""x"": 234, ""y"": 442}, ""right_spot"": {""x"": 273, ""y"": 403}}",1,1,0,0,0,0,60,60,100,60,80,100
13930,o,https://withmind.cache.smilecdn.com/vod/1618376524418_3_5167.mp4,1.00E-05,0.06755,55.02464,0.02012,0,44.88767,5.49368,0.01062,"{""low_spot"": {""x"": 102, ""y"": 450}, ""high_spot"": {""x"": 112, ""y"": 419}}",3,"{""low_spot"": {""x"": 395, ""y"": 453}, ""high_spot"": {""x"": 392, ""y"": 422}}",2,"{""left_spot"": {""x"": 241, ""y"": 441}, ""right_spot"": {""x"": 264, ""y"": 431}}",0,0,0,0,0,0,60,80,100,60,80,100
13931,o,https://withmind.cache.smilecdn.com/vod/1618376409312_1_5170.mp4,0.25848,0.12416,24.37784,10.39525,0.00022,9.50991,2.18607,0.02704,"{""low_spot"": {""x"": 169, ""y"": 454}, ""high_spot"": {""x"": 195, ""y"": 387}}",3,"{""low_spot"": {""x"": 556, ""y"": 448}, ""high_spot"": {""x"": 541, ""y"": 406}}",1,"{""left_spot"": {""x"": 313, ""y"": 432}, ""right_spot"": {""x"": 378, ""y"": 406}}",1,0,4.333333333,2,3.833333333,2,60,60,100,60,80,100
13931,o,https://withmind.cache.smilecdn.com/vod/1618376471460_2_5170.mp4,0.09183,4.7778,27.79351,32.61636,0.00259,34.16296,2.99741,-0.00238,"{""low_spot"": {""x"": 185, ""y"": 446}, ""high_spot"": {""x"": 190, ""y"": 372}}",4,"{""low_spot"": {""x"": 527, ""y"": 434}, ""high_spot"": {""x"": 521, ""y"": 387}}",4,"{""left_spot"": {""x"": 334, ""y"": 428}, ""right_spot"": {""x"": 372, ""y"": 390}}",0,0,32.33333333,1,32,1,60,60,100,60,80,100
13931,o,https://withmind.cache.smilecdn.com/vod/1618376561290_3_5170.mp4,0.03852,11.88372,5.94148,63.76638,0.00301,18.12425,-0.27802,-0.05026,"{""low_spot"": {""x"": 116, ""y"": 474}, ""high_spot"": {""x"": 181, ""y"": 428}}",1,"{""low_spot"": {""x"": 541, ""y"": 451}, ""high_spot"": {""x"": 536, ""y"": 403}}",5,"{""left_spot"": {""x"": 303, ""y"": 443}, ""right_spot"": {""x"": 363, ""y"": 452}}",4,1,0,0,0,0,40,60,100,60,100,100
13932,o,https://withmind.cache.smilecdn.com/vod/1618376436443_1_5165.mp4,0.00111,0.14685,55.85851,3.18828,0.00043,37.50032,3.44258,0.0415,"{""low_spot"": {""x"": 152, ""y"": 313}, ""high_spot"": {""x"": 155, ""y"": 293}}",0,"{""low_spot"": {""x"": 471, ""y"": 327}, ""high_spot"": {""x"": 458, ""y"": 294}}",0,"{""left_spot"": {""x"": 302, ""y"": 314}, ""right_spot"": {""x"": 312, ""y"": 320}}",0,1,0,0,0,0,60,60,100,100,80,100
13932,o,https://withmind.cache.smilecdn.com/vod/1618376508554_2_5165.mp4,0.12693,0.00331,54.50028,0.0632,0.00408,31.05477,4.27265,0.03647,"{""low_spot"": {""x"": 156, ""y"": 317}, ""high_spot"": {""x"": 156, ""y"": 300}}",1,"{""low_spot"": {""x"": 473, ""y"": 333}, ""high_spot"": {""x"": 451, ""y"": 313}}",0,"{""left_spot"": {""x"": 301, ""y"": 311}, ""right_spot"": {""x"": 308, ""y"": 317}}",0,0,0,0,1.5,1,60,60,100,100,80,100
13932,o,https://withmind.cache.smilecdn.com/vod/1618376593431_3_5165.mp4,0.22718,0.00019,46.5253,0.01025,2.00E-05,45.70079,3.34728,0.04728,"{""low_spot"": {""x"": 155, ""y"": 310}, ""high_spot"": {""x"": 165, ""y"": 292}}",1,"{""low_spot"": {""x"": 465, ""y"": 317}, ""high_spot"": {""x"": 457, ""y"": 302}}",0,"{""left_spot"": {""x"": 307, ""y"": 303}, ""right_spot"": {""x"": 321, ""y"": 303}}",0,0,0,0,0,0,60,80,100,80,80,100
13934,o,https://withmind.cache.smilecdn.com/vod/1618376441157_1_5164.mp4,0.00499,0,0.04865,35.22115,0,0.34593,5.18615,0.02943,"{""low_spot"": {""x"": 173, ""y"": 376}, ""high_spot"": {""x"": 171, ""y"": 366}}",0,"{""low_spot"": {""x"": 397, ""y"": 387}, ""high_spot"": {""x"": 392, ""y"": 373}}",1,"{""left_spot"": {""x"": 279, ""y"": 377}, ""right_spot"": {""x"": 286, ""y"": 374}}",0,0,0,0,0,0,80,100,100,100,80,100
13934,o,https://withmind.cache.smilecdn.com/vod/1618376524899_2_5164.mp4,0.12008,0.0001,0.67695,42.39569,0,1.30268,4.36663,0.03241,"{""low_spot"": {""x"": 166, ""y"": 381}, ""high_spot"": {""x"": 158, ""y"": 352}}",0,"{""low_spot"": {""x"": 397, ""y"": 388}, ""high_spot"": {""x"": 388, ""y"": 355}}",2,"{""left_spot"": {""x"": 272, ""y"": 356}, ""right_spot"": {""x"": 286, ""y"": 379}}",0,0,0,0,11.5,2,60,80,100,80,80,100
13934,o,https://withmind.cache.smilecdn.com/vod/1618376615956_3_5164.mp4,0.03607,1.00E-05,1.62561,45.09495,0,1.22563,5.0246,0.00783,"{""low_spot"": {""x"": 166, ""y"": 395}, ""high_spot"": {""x"": 167, ""y"": 375}}",0,"{""low_spot"": {""x"": 402, ""y"": 394}, ""high_spot"": {""x"": 391, ""y"": 371}}",2,"{""left_spot"": {""x"": 277, ""y"": 378}, ""right_spot"": {""x"": 291, ""y"": 382}}",0,0,0,0,0,0,60,80,100,80,80,100
13937,o,https://withmind.cache.smilecdn.com/vod/1618376480661_1_5180.mp4,0.00116,0.25577,63.06696,2.28936,0.00018,28.8825,0.41981,0.01913,"{""low_spot"": {""x"": 79, ""y"": 460}, ""high_spot"": {""x"": 95, ""y"": 429}}",1,"{""low_spot"": {""x"": 418, ""y"": 468}, ""high_spot"": {""x"": 409, ""y"": 455}}",2,"{""left_spot"": {""x"": 243, ""y"": 420}, ""right_spot"": {""x"": 277, ""y"": 451}}",1,0,0,0,1.666666667,1,60,60,100,60,100,100
13937,o,https://withmind.cache.smilecdn.com/vod/1618376581838_2_5180.mp4,0.00153,0.00074,14.15964,0.40814,0.00255,66.92894,4.21938,0.05951,"{""low_spot"": {""x"": 108, ""y"": 459}, ""high_spot"": {""x"": 175, ""y"": 429}}",1,"{""low_spot"": {""x"": 472, ""y"": 467}, ""high_spot"": {""x"": 439, ""y"": 414}}",2,"{""left_spot"": {""x"": 267, ""y"": 440}, ""right_spot"": {""x"": 330, ""y"": 450}}",0,0,12.66666667,2,0,0,60,60,100,60,80,100
13937,o,https://withmind.cache.smilecdn.com/vod/1618376665457_3_5180.mp4,0.00025,0.00445,3.20262,1.67183,0,93.96337,3.20772,-0.03073,"{""low_spot"": {""x"": 139, ""y"": 474}, ""high_spot"": {""x"": 126, ""y"": 438}}",3,"{""low_spot"": {""x"": 469, ""y"": 478}, ""high_spot"": {""x"": 408, ""y"": 420}}",2,"{""left_spot"": {""x"": 248, ""y"": 440}, ""right_spot"": {""x"": 304, ""y"": 460}}",2,1,0,0,0,0,60,60,100,60,80,100
13940,o,https://withmind.cache.smilecdn.com/vod/1618376667271_1_5171.mp4,3.00E-05,0.11601,44.57015,0.04317,1.00E-05,13.87216,1.30892,0.01542,"{""low_spot"": {""x"": 166, ""y"": 456}, ""high_spot"": {""x"": 178, ""y"": 408}}",3,"{""low_spot"": {""x"": 539, ""y"": 469}, ""high_spot"": {""x"": 511, ""y"": 412}}",1,"{""left_spot"": {""x"": 337, ""y"": 455}, ""right_spot"": {""x"": 359, ""y"": 454}}",0,1,0,0,0,0,60,80,100,60,100,100
13940,o,https://withmind.cache.smilecdn.com/vod/1618376773018_2_5171.mp4,0,0.00288,40.43487,0.00197,0,15.08851,0.17227,0.02548,"{""low_spot"": {""x"": 167, ""y"": 446}, ""high_spot"": {""x"": 155, ""y"": 428}}",2,"{""low_spot"": {""x"": 539, ""y"": 458}, ""high_spot"": {""x"": 519, ""y"": 437}}",3,"{""left_spot"": {""x"": 313, ""y"": 448}, ""right_spot"": {""x"": 360, ""y"": 447}}",3,0,0,0,0,0,40,60,100,60,100,100
13940,o,https://withmind.cache.smilecdn.com/vod/1618376860777_3_5171.mp4,1.00E-05,0.00843,30.8564,0.01712,0,19.5132,1.04935,0.03298,"{""low_spot"": {""x"": 163, ""y"": 451}, ""high_spot"": {""x"": 173, ""y"": 431}}",3,"{""low_spot"": {""x"": 529, ""y"": 461}, ""high_spot"": {""x"": 517, ""y"": 423}}",5,"{""left_spot"": {""x"": 328, ""y"": 450}, ""right_spot"": {""x"": 350, ""y"": 434}}",0,1,0,0,0,0,60,80,100,60,100,100
13941,o,https://withmind.cache.smilecdn.com/vod/1618376866389_1_5035.mp4,0,0,99.78571,0,0,0.21381,0.00442,0.00759,"{""low_spot"": {""x"": 175, ""y"": 371}, ""high_spot"": {""x"": 170, ""y"": 360}}",1,"{""low_spot"": {""x"": 463, ""y"": 378}, ""high_spot"": {""x"": 460, ""y"": 366}}",0,"{""left_spot"": {""x"": 313, ""y"": 366}, ""right_spot"": {""x"": 323, ""y"": 370}}",0,0,0,0,0,0,80,80,100,100,100,100
13941,o,https://withmind.cache.smilecdn.com/vod/1618376945229_2_5035.mp4,0,0,96.40399,2.00E-05,0,3.59348,0.55744,0.01411,"{""low_spot"": {""x"": 160, ""y"": 382}, ""high_spot"": {""x"": 180, ""y"": 358}}",2,"{""low_spot"": {""x"": 472, ""y"": 386}, ""high_spot"": {""x"": 468, ""y"": 367}}",1,"{""left_spot"": {""x"": 311, ""y"": 374}, ""right_spot"": {""x"": 326, ""y"": 375}}",0,0,0,0,0,0,60,80,100,80,100,100
13941,o,https://withmind.cache.smilecdn.com/vod/1618377031451_3_5035.mp4,0,0,96.45966,0.00012,0,3.53817,0.27541,0.00993,"{""low_spot"": {""x"": 176, ""y"": 374}, ""high_spot"": {""x"": 179, ""y"": 359}}",2,"{""low_spot"": {""x"": 470, ""y"": 378}, ""high_spot"": {""x"": 460, ""y"": 365}}",1,"{""left_spot"": {""x"": 314, ""y"": 373}, ""right_spot"": {""x"": 323, ""y"": 374}}",0,1,0,0,0,0,80,80,100,100,100,100
13949,o,https://withmind.cache.smilecdn.com/vod/1618376953743_1_5170.mp4,0.86134,1.59737,34.4992,10.73805,0.03796,23.2927,4.20116,0.03886,"{""low_spot"": {""x"": 168, ""y"": 401}, ""high_spot"": {""x"": 200, ""y"": 371}}",2,"{""low_spot"": {""x"": 492, ""y"": 410}, ""high_spot"": {""x"": 482, ""y"": 396}}",2,"{""left_spot"": {""x"": 327, ""y"": 393}, ""right_spot"": {""x"": 347, ""y"": 387}}",0,0,0,0,0,0,60,80,100,80,80,100
13949,o,https://withmind.cache.smilecdn.com/vod/1618377014165_2_5170.mp4,0.91259,1.99081,8.54988,16.11545,0.0004,21.77043,3.68168,0.05092,"{""low_spot"": {""x"": 176, ""y"": 401}, ""high_spot"": {""x"": 195, ""y"": 369}}",5,"{""low_spot"": {""x"": 509, ""y"": 417}, ""high_spot"": {""x"": 484, ""y"": 397}}",0,"{""left_spot"": {""x"": 324, ""y"": 399}, ""right_spot"": {""x"": 355, ""y"": 402}}",0,1,4.333333333,2,0,0,60,80,100,60,80,100
13949,o,https://withmind.cache.smilecdn.com/vod/1618377068732_3_5170.mp4,0.37655,7.84222,1.73458,9.98791,0.00472,1.75775,3.90151,0.05892,"{""low_spot"": {""x"": 175, ""y"": 399}, ""high_spot"": {""x"": 192, ""y"": 380}}",2,"{""low_spot"": {""x"": 495, ""y"": 413}, ""high_spot"": {""x"": 510, ""y"": 391}}",0,"{""left_spot"": {""x"": 336, ""y"": 405}, ""right_spot"": {""x"": 357, ""y"": 388}}",0,0,0,0,0,0,60,80,100,60,80,100
13950,o,https://withmind.cache.smilecdn.com/vod/1618376998143_1_5173.mp4,0.11479,0.01647,3.56886,47.47997,0.00053,42.3571,3.48117,0.00217,"{""low_spot"": {""x"": 171, ""y"": 436}, ""high_spot"": {""x"": 183, ""y"": 421}}",1,"{""low_spot"": {""x"": 491, ""y"": 439}, ""high_spot"": {""x"": 465, ""y"": 414}}",1,"{""left_spot"": {""x"": 320, ""y"": 425}, ""right_spot"": {""x"": 333, ""y"": 432}}",0,0,0,0,0,0,80,80,100,80,80,100
13950,o,https://withmind.cache.smilecdn.com/vod/1618377102666_2_5173.mp4,0.25051,0.00085,0.64117,74.24936,5.00E-05,21.73549,2.47644,-0.01316,"{""low_spot"": {""x"": 156, ""y"": 445}, ""high_spot"": {""x"": 180, ""y"": 422}}",4,"{""low_spot"": {""x"": 497, ""y"": 437}, ""high_spot"": {""x"": 471, ""y"": 419}}",2,"{""left_spot"": {""x"": 318, ""y"": 427}, ""right_spot"": {""x"": 330, ""y"": 434}}",0,0,0,0,0,0,80,60,100,80,80,100
13950,o,https://withmind.cache.smilecdn.com/vod/1618377210053_3_5173.mp4,0.17113,0.00675,3.06962,51.8494,7.00E-05,43.52937,3.51818,-0.01248,"{""low_spot"": {""x"": 156, ""y"": 452}, ""high_spot"": {""x"": 173, ""y"": 426}}",2,"{""low_spot"": {""x"": 486, ""y"": 446}, ""high_spot"": {""x"": 469, ""y"": 423}}",0,"{""left_spot"": {""x"": 317, ""y"": 428}, ""right_spot"": {""x"": 329, ""y"": 436}}",0,0,0,0,0,0,80,80,100,80,80,100
